PERIOD;SCENARIO;ENTITY;CENTER;DIVISION_CODE;AREA_CODE;FUNCTION_CODE;ORGANIZATION_CHART;CENTRALIZED_SOURCE_CENTER;FUNCTION_CODE_CENTRALIZED;ORGANIZATION_CHART_CENTRALIZED;OWN_SOURCE_CENTER;FUNCTION_CODE_OWN_COST;ORGANIZATION_CHART_OWN_COST;TAXONOMY_CODE;TAXONOMY_CORP;SPENT_TYPE;BUSINESS_AREA;GEOGRAPHY_CODE;GEOGRAPHY_CORP;COMPANY_CODE;PROJECT_CODE;LOCAL_CURRENCY_AMOUNT;AUDIT_CODE;AUDIT_DESCRIPTION_ES;AUDIT_DESCRIPTION_EN;EUROS_AMOUNT;HEADCOUNT;SETTLE_CODE;AUDIT_CORP
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0303010;E0303010;01;AN02030600;42023;42023;0;Pr_xxx;-40,568862;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-40,568862;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0603010;D0603010;01;AN02030600;42023;42023;0;Pr_xxx;-16,109058;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-16,109058;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0108030;H0108030;02;AN02030600;42023;42023;0;Pr_xxx;-15,275245;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-15,275245;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;C0401050;C0401050;01;AN02030600;42023;42023;0;Pr_xxx;-44,561926;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-44,561926;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0116010;H0116010;02;AN02030600;42023;42023;0;Pr_xxx;-1348,227365;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1348,227365;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;J0305010;J0305010;01;AN02030600;42023;42023;0;Pr_xxx;-5,409781;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,409781;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0202010;H0202010;02;AN02030600;42023;42023;0;Pr_xxx;-5,03429;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,03429;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;J0106034;J0106034;09;AN02030600;42023;42023;0;Pr_xxx;-6,522158;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6,522158;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;G0102010;G0102010;01;AN02030600;42023;42023;0;Pr_xxx;-0,004027;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,004027;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;P0101010;P0101010;88;AN02030600;42023;42023;0;Pr_xxx;0;A06;Taxonomia de plantilla;Headcount taxonomy;0;0,02685;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0201020;K0201020;01;AN02030600;42023;42023;0;Pr_xxx;-3,249467;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-3,249467;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9201;F00050;O0000751;C0202060;C0202060;01;AN02030600;42023;42023;00683;Pr_xxx;-12,689096;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-12,689096;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9200;F00050;O0000751;C0202060;C0202060;01;AN02030600;42023;42023;00683;Pr_xxx;4,903068;A01;Libros LA (ARGOS01);LA Books (ARGOS01);4,903068;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0109010;H0109010;02;AN02030600;42023;42023;0;Pr_xxx;-14,840416;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-14,840416;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;I0103010;I0103010;01;AN02030600;42023;42023;0;Pr_xxx;-5,905827;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,905827;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;I0103020;I0103020;01;AN02030600;42023;42023;0;Pr_xxx;-16,743378;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-16,743378;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0102010;D0102010;01;AN02030600;42023;42023;0;Pr_xxx;-0,299909;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,299909;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;C0202060;C0202060;01;AN02030600;42023;42023;0;Pr_xxx;-520,486946;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-520,486946;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0303014;E0303014;09;AN02030600;42023;42023;0;Pr_xxx;-168,779883;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-168,779883;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0303010;K0303010;01;AN02030600;42023;42023;0;Pr_xxx;-0,870865;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,870865;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0403040;E0403040;01;AN02030600;42023;42023;0;Pr_xxx;-5,08423;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,08423;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0401014;E0401014;09;AN02030600;42023;42023;0;Pr_xxx;-43,810944;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-43,810944;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9201;F00050;O0000751;G0502030;G0502030;01;AN02030600;42023;42023;04074;Pr_xxx;-5,03429;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,03429;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0101010;H0101010;02;AN02030600;42023;42023;0;Pr_xxx;-1172,119032;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1172,119032;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0505010;D0505010;01;AN02030600;42023;42023;0;Pr_xxx;-19,415714;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-19,415714;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0701010;E0701010;01;AN02030600;42023;42023;0;Pr_xxx;-7,8594;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-7,8594;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0104010;D0104010;01;AN02030600;42023;42023;0;Pr_xxx;-2,510433;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-2,510433;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0101020;K0101020;01;AN02030600;42023;42023;0;Pr_xxx;-1,475517;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1,475517;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9204;F00050;O0000754;G0502030;G0502030;01;AN02030600;42023;42023;00175;Pr_xxx;-35,394484;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-35,394484;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0117010;H0117010;02;AN02040300;42023;42023;0;Pr_xxx;-9364,075421;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-9364,075421;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0111010;H0111010;02;AN02040300;42023;42023;0;Pr_xxx;-1723,477898;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1723,477898;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0303010;E0303010;01;AN02040300;42023;42023;0;Pr_xxx;-190,141541;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-190,141541;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0603010;D0603010;01;AN02040300;42023;42023;0;Pr_xxx;-75,501281;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-75,501281;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0108030;H0108030;02;AN02040300;42023;42023;0;Pr_xxx;-71,593298;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-71,593298;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;C0401050;C0401050;01;AN02040300;42023;42023;0;Pr_xxx;-208,856571;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-208,856571;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0116010;H0116010;02;AN02040300;42023;42023;0;Pr_xxx;-6318,985018;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6318,985018;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;J0305010;J0305010;01;AN02040300;42023;42023;0;Pr_xxx;-25,355016;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-25,355016;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0202010;H0202010;02;AN02040300;42023;42023;0;Pr_xxx;-23,595134;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-23,595134;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;J0106034;J0106034;09;AN02040300;42023;42023;0;Pr_xxx;-30,568597;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-30,568597;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;G0102010;G0102010;01;AN02040300;42023;42023;0;Pr_xxx;-0,018876;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,018876;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;P0101010;P0101010;88;AN02040300;42023;42023;0;Pr_xxx;0;A06;Taxonomia de plantilla;Headcount taxonomy;0;0,125841;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0201020;K0201020;01;AN02040300;42023;42023;0;Pr_xxx;-15,229872;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-15,229872;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9201;F00050;O0000751;C0202060;C0202060;01;AN02040300;42023;42023;00683;Pr_xxx;-59,47232;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-59,47232;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9200;F00050;O0000751;C0202060;C0202060;01;AN02040300;42023;42023;00683;Pr_xxx;22,980109;A01;Libros LA (ARGOS01);LA Books (ARGOS01);22,980109;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0109010;H0109010;02;AN02040300;42023;42023;0;Pr_xxx;-69,555308;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-69,555308;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;I0103010;I0103010;01;AN02040300;42023;42023;0;Pr_xxx;-27,679923;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-27,679923;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;I0103020;I0103020;01;AN02040300;42023;42023;0;Pr_xxx;-78,474268;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-78,474268;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0102010;D0102010;01;AN02040300;42023;42023;0;Pr_xxx;-1,405641;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1,405641;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;C0202060;C0202060;01;AN02040300;42023;42023;0;Pr_xxx;-2439,461842;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-2439,461842;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0303014;E0303014;09;AN02040300;42023;42023;0;Pr_xxx;-791,051704;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-791,051704;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0303010;K0303010;01;AN02040300;42023;42023;0;Pr_xxx;-4,081643;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-4,081643;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0403040;E0403040;01;AN02040300;42023;42023;0;Pr_xxx;-23,829197;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-23,829197;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0401014;E0401014;09;AN02040300;42023;42023;0;Pr_xxx;-205,336807;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-205,336807;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9201;F00050;O0000751;G0502030;G0502030;01;AN02040300;42023;42023;04074;Pr_xxx;-23,595134;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-23,595134;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0101010;H0101010;02;AN02040300;42023;42023;0;Pr_xxx;-5493,58572;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5493,58572;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0505010;D0505010;01;AN02040300;42023;42023;0;Pr_xxx;-90,999194;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-90,999194;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0701010;E0701010;01;AN02040300;42023;42023;0;Pr_xxx;-36,836093;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-36,836093;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0104010;D0104010;01;AN02040300;42023;42023;0;Pr_xxx;-11,766107;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-11,766107;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0101020;K0101020;01;AN02040300;42023;42023;0;Pr_xxx;-6,915576;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6,915576;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9204;F00050;O0000754;G0502030;G0502030;01;AN02040300;42023;42023;00175;Pr_xxx;-165,889833;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-165,889833;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0117010;H0117010;02;AN02050500;42023;42023;0;Pr_xxx;-3868,514598;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-3868,514598;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0111010;H0111010;02;AN02050500;42023;42023;0;Pr_xxx;-712,008298;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-712,008298;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0303010;E0303010;01;AN02050500;42023;42023;0;Pr_xxx;-78,551837;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-78,551837;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0603010;D0603010;01;AN02050500;42023;42023;0;Pr_xxx;-31,191313;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-31,191313;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0108030;H0108030;02;AN02050500;42023;42023;0;Pr_xxx;-29,576835;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-29,576835;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;C0401050;C0401050;01;AN02050500;42023;42023;0;Pr_xxx;-86,283446;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-86,283446;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0116010;H0116010;02;AN02050500;42023;42023;0;Pr_xxx;-2610,517823;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-2610,517823;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;J0305010;J0305010;01;AN02050500;42023;42023;0;Pr_xxx;-10,474739;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-10,474739;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0202010;H0202010;02;AN02050500;42023;42023;0;Pr_xxx;-9,747692;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-9,747692;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;J0106034;J0106034;09;AN02050500;42023;42023;0;Pr_xxx;-12,628589;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-12,628589;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;G0102010;G0102010;01;AN02050500;42023;42023;0;Pr_xxx;-0,007798;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,007798;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;P0101010;P0101010;88;AN02050500;42023;42023;0;Pr_xxx;0;A06;Taxonomia de plantilla;Headcount taxonomy;0;0,051988;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0201020;K0201020;01;AN02050500;42023;42023;0;Pr_xxx;-6,29181;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6,29181;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9201;F00050;O0000751;C0202060;C0202060;01;AN02050500;42023;42023;00683;Pr_xxx;-24,569381;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-24,569381;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9200;F00050;O0000751;C0202060;C0202060;01;AN02050500;42023;42023;00683;Pr_xxx;9,493611;A01;Libros LA (ARGOS01);LA Books (ARGOS01);9,493611;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0109010;H0109010;02;AN02050500;42023;42023;0;Pr_xxx;-28,734895;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-28,734895;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;I0103010;I0103010;01;AN02050500;42023;42023;0;Pr_xxx;-11,435212;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-11,435212;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;I0103020;I0103020;01;AN02050500;42023;42023;0;Pr_xxx;-32,419522;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-32,419522;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0102010;D0102010;01;AN02050500;42023;42023;0;Pr_xxx;-0,580702;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,580702;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;C0202060;C0202060;01;AN02050500;42023;42023;0;Pr_xxx;-1007,797708;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1007,797708;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0303014;E0303014;09;AN02050500;42023;42023;0;Pr_xxx;-326,801625;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-326,801625;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0303010;K0303010;01;AN02050500;42023;42023;0;Pr_xxx;-1,686221;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1,686221;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0403040;E0403040;01;AN02050500;42023;42023;0;Pr_xxx;-9,844389;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-9,844389;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0401014;E0401014;09;AN02050500;42023;42023;0;Pr_xxx;-84,82935;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-84,82935;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9201;F00050;O0000751;G0502030;G0502030;01;AN02050500;42023;42023;04074;Pr_xxx;-9,747692;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-9,747692;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0101010;H0101010;02;AN02050500;42023;42023;0;Pr_xxx;-2269,526419;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-2269,526419;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0505010;D0505010;01;AN02050500;42023;42023;0;Pr_xxx;-37,593857;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-37,593857;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0701010;E0701010;01;AN02050500;42023;42023;0;Pr_xxx;-15,217836;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-15,217836;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0104010;D0104010;01;AN02050500;42023;42023;0;Pr_xxx;-4,860849;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-4,860849;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;K0101020;K0101020;01;AN02050500;42023;42023;0;Pr_xxx;-2,856983;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-2,856983;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;DK9204;F00050;O0000754;G0502030;G0502030;01;AN02050500;42023;42023;00175;Pr_xxx;-68,5329;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-68,5329;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0117010;H0117010;02;AN02050600;42023;42023;0;Pr_xxx;-6037,377716;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6037,377716;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0111010;H0111010;02;AN02050600;42023;42023;0;Pr_xxx;-1111,192145;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1111,192145;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;E0303010;E0303010;01;AN02050600;42023;42023;0;Pr_xxx;-122,591527;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-122,591527;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;D0603010;D0603010;01;AN02050600;42023;42023;0;Pr_xxx;-48,678565;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-48,678565;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0108030;H0108030;02;AN02050600;42023;42023;0;Pr_xxx;-46,158938;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-46,158938;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;C0401050;C0401050;01;AN02050600;42023;42023;0;Pr_xxx;-134,657823;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-134,657823;0;BI00000;00_DCO
202506;C0401;13651;NLFINGLB;;;F00073;O0000766;0000;F00063;O99999;0000;F00063;O99999;H0116010;H0116010;02;AN02050600;42023;42023;0;Pr_xxx;-4074,091421;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-4074,091421;0;BI00000;00_DCO
